Fund Holdings as of,"03/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"SQM.B","SOCIEDAD QUIMICA Y MINERA DE CHILE","Materials","Equity","6,887,367.60","0.10","6,887,367.60","94,809.00","72.64","Chile","Santiago Stock Exchange","CLP"
"009540","HD KOREA SHIPBUILDING & OFFSHORE E","Industrials","Equity","6,844,706.88","0.10","6,844,706.88","29,100.00","235.21","Korea (South)","Korea Exchange (Stock Market)","KRW"
"IMP","IMPALA PLATINUM LTD","Materials","Equity","6,787,477.56","0.10","6,787,477.56","598,244.00","11.35","South Africa","Johannesburg Stock Exchange","ZAR"
"QIBK","QATAR ISLAMIC BANK","Financials","Equity","6,734,389.80","0.10","6,734,389.80","1,137,815.00","5.92","Qatar","Qatar Exchange","QAR"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","6,714,136.58","0.10","6,714,136.58","395,746.00","16.97","South Africa","Johannesburg Stock Exchange","ZAR"
"ASELS.E","ASELSAN ELEKTRONIK SANAYI VE TICAR","Industrials","Equity","6,693,177.99","0.10","6,693,177.99","784,128.00","8.54","Turkey","Istanbul Stock Exchange","TRY"
"LTM","LATAM AIRLINES GROUP SA","Industrials","Equity","6,663,866.98","0.10","6,663,866.98","236,898,673.00","0.03","Chile","Santiago Stock Exchange","CLP"
"3653","JENTECH PRECISION INDUSTRIAL LTD","Information Technology","Equity","6,630,394.00","0.10","6,630,394.00","62,000.00","106.94","Taiwan","Taiwan Stock Exchange","TWD"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","6,606,724.73","0.10","6,606,724.73","188,332.00","35.08","India","National Stock Exchange Of India","INR"
"BID","BID CORPORATION LTD","Consumer Staples","Equity","6,567,637.10","0.10","6,567,637.10","246,275.00","26.67","South Africa","Johannesburg Stock Exchange","ZAR"
"1150","ALINMA BANK","Financials","Equity","6,517,609.28","0.09","6,517,609.28","1,011,199.00","6.45","Saudi Arabia","Saudi Stock Exchange","SAR"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","6,508,778.87","0.09","6,508,778.87","260,058.00","25.03","Mexico","Bolsa Mexicana De Valores","MXN"
"042660","HANWHA OCEAN LTD","Industrials","Equity","6,482,473.63","0.09","6,482,473.63","92,683.00","69.94","Korea (South)","Korea Exchange (Stock Market)","KRW"
"064350","HYUNDAI-ROTEM","Industrials","Equity","6,399,497.19","0.09","6,399,497.19","48,783.00","131.18","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","6,331,488.50","0.09","6,331,488.50","41,937,350.00","0.15","Indonesia","Indonesia Stock Exchange","IDR"
"CHILE","BANCO DE CHILE","Financials","Equity","6,297,889.88","0.09","6,297,889.88","31,824,550.00","0.20","Chile","Santiago Stock Exchange","CLP"
"TENAGA","TENAGA NASIONAL","Utilities","Equity","6,279,551.95","0.09","6,279,551.95","1,790,200.00","3.51","Malaysia","Bursa Malaysia","MYR"
"TVSMOTOR","TVS MOTOR COMPANY LTD","Consumer Discretionary","Equity","6,275,303.91","0.09","6,275,303.91","164,741.00","38.09","India","National Stock Exchange Of India","INR"
"DSY","DISCOVERY LTD","Financials","Equity","6,275,604.00","0.09","6,275,604.00","384,780.00","16.31","South Africa","Johannesburg Stock Exchange","ZAR"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","6,274,961.31","0.09","6,274,961.31","1,059,116.00","5.92","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"ITC","ITC LTD","Consumer Staples","Equity","6,273,744.31","0.09","6,273,744.31","2,060,469.00","3.04","India","National Stock Exchange Of India","INR"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","6,133,451.78","0.09","6,133,451.78","400,105.00","15.33","India","National Stock Exchange Of India","INR"
"051910","LG CHEM LTD","Materials","Equity","6,083,818.37","0.09","6,083,818.37","33,032.00","184.18","Korea (South)","Korea Exchange (Stock Market)","KRW"
"196170","ALTEOGEN INC","Health Care","Equity","6,065,401.07","0.09","6,065,401.07","27,146.00","223.44","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"PFCIBEST","GRUPO CIBEST PREF SA","Financials","Equity","6,013,650.42","0.09","6,013,650.42","300,953.00","19.98","Colombia","Bolsa De Valores De Colombia","COP"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","6,002,582.35","0.09","6,002,582.35","179,701.00","33.40","India","National Stock Exchange Of India","INR"
"CIPLA","CIPLA LTD","Health Care","Equity","5,974,336.24","0.09","5,974,336.24","390,153.00","15.31","India","National Stock Exchange Of India","INR"
"1060","SAUDI AWWAL BANK","Financials","Equity","5,972,318.78","0.09","5,972,318.78","692,516.00","8.62","Saudi Arabia","Saudi Stock Exchange","SAR"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","5,955,269.69","0.09","5,955,269.69","330,735.00","18.01","South Africa","Johannesburg Stock Exchange","ZAR"
"PE&OLES*","INDUST PENOLES","Materials","Equity","5,927,695.84","0.09","5,927,695.84","134,275.00","44.15","Mexico","Bolsa Mexicana De Valores","MXN"
"MAXHEALTH","MAX HEALTHCARE INSTITUTE LTD","Health Care","Equity","5,909,504.29","0.09","5,909,504.29","487,903.00","12.11","India","National Stock Exchange Of India","INR"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","5,859,902.28","0.08","5,859,902.28","311,780.00","18.79","India","National Stock Exchange Of India","INR"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","5,832,615.58","0.08","5,832,615.58","82,200.00","70.96","India","National Stock Exchange Of India","INR"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","5,828,444.98","0.08","5,828,444.98","310,297.00","18.78","India","National Stock Exchange Of India","INR"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","5,820,291.53","0.08","5,820,291.53","2,575,479.00","2.26","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"ALE","ALLEGRO SA","Consumer Discretionary","Equity","5,776,833.37","0.08","5,776,833.37","563,106.00","10.26","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"TMCV","TATA MOTORS LTD","Industrials","Equity","5,775,256.27","0.08","5,775,256.27","1,273,063.00","4.54","India","National Stock Exchange Of India","INR"
"AOT.R","AIRPORTS OF THAILAND NON-VOTING DR","Industrials","Equity","5,690,340.30","0.08","5,690,340.30","2,934,400.00","1.94","Thailand","Stock Exchange Of Thailand","THB"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","5,689,785.57","0.08","5,689,785.57","7,366,775.00","0.77","Taiwan","Taiwan Stock Exchange","TWD"
"BMRI","BANK MANDIRI (PERSERO)","Financials","Equity","5,564,763.01","0.08","5,564,763.01","24,909,600.00","0.22","Indonesia","Indonesia Stock Exchange","IDR"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","5,483,097.83","0.08","5,483,097.83","370,287.00","14.81","India","National Stock Exchange Of India","INR"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","5,407,037.14","0.08","5,407,037.14","374,717.00","14.43","India","National Stock Exchange Of India","INR"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","5,379,612.26","0.08","5,379,612.26","2,530,000.00","2.13","Taiwan","Taiwan Stock Exchange","TWD"
"HAL","HINDUSTAN AERONAUTICS LTD","Industrials","Equity","5,377,048.06","0.08","5,377,048.06","115,614.00","46.51","India","National Stock Exchange Of India","INR"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","5,350,318.68","0.08","5,350,318.68","268,779.00","19.91","India","National Stock Exchange Of India","INR"
"NED","NEDBANK GROUP LTD","Financials","Equity","5,310,719.27","0.08","5,310,719.27","317,071.00","16.75","South Africa","Johannesburg Stock Exchange","ZAR"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","5,309,436.35","0.08","5,309,436.35","3,590,100.00","1.48","Thailand","Stock Exchange Of Thailand","THB"
"CEZ","CEZ","Utilities","Equity","5,287,389.11","0.08","5,287,389.11","89,468.00","59.10","Czech Republic","Prague Stock Exchange","CZK"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","5,207,733.63","0.08","5,207,733.63","403,121.00","12.92","India","National Stock Exchange Of India","INR"
"ALPHA","ALPHA BANK SA","Financials","Equity","5,138,510.19","0.07","5,138,510.19","1,102,018.00","4.66","Greece","Athens Exchange S.A. Cash Market","EUR"
"VBL","VARUN BEVERAGES LTD","Consumer Staples","Equity","5,109,565.63","0.07","5,109,565.63","943,333.00","5.42","India","National Stock Exchange Of India","INR"
"CUMMINSIND","CUMMINS INDIA LTD","Industrials","Equity","5,091,630.65","0.07","5,091,630.65","88,511.00","57.53","India","National Stock Exchange Of India","INR"
"2395","ADVANTECH LTD","Information Technology","Equity","5,081,607.22","0.07","5,081,607.22","311,919.00","16.29","Taiwan","Taiwan Stock Exchange","TWD"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","5,069,270.40","0.07","5,069,270.40","837,805.00","6.05","Taiwan","Gretai Securities Market","TWD"
"047810","KOREA AEROSPACE INDUSTRIES LTD","Industrials","Equity","5,024,540.30","0.07","5,024,540.30","49,039.00","102.46","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PPC","PUBLIC POWER CORPORATION SA","Utilities","Equity","5,010,238.68","0.07","5,010,238.68","184,752.00","27.12","Greece","Athens Exchange S.A. Cash Market","EUR"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","5,006,060.04","0.07","5,006,060.04","2,578,000.00","1.94","Taiwan","Taiwan Stock Exchange","TWD"
"2020","SABIC AGRI-NUTRIENTS","Materials","Equity","4,990,952.54","0.07","4,990,952.54","151,856.00","32.87","Saudi Arabia","Saudi Stock Exchange","SAR"
"EBP","ERSTE BANK POLSKA SA","Financials","Equity","4,989,833.47","0.07","4,989,833.47","28,458.00","175.34","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"BIMAS.E","BIM BIRLESIK MAGAZALAR A","Consumer Staples","Equity","4,963,572.12","0.07","4,963,572.12","650,725.00","7.63","Turkey","Istanbul Stock Exchange","TRY"
"JIOFIN","JIO FINANCIAL SERVICES LTD","Financials","Equity","4,952,352.64","0.07","4,952,352.64","1,970,337.00","2.51","India","National Stock Exchange Of India","INR"
"TMPV","TATA MOTORS PASSENGER VEHICLES LTD","Consumer Discretionary","Equity","4,922,511.71","0.07","4,922,511.71","1,362,274.00","3.61","India","National Stock Exchange Of India","INR"
"GULF.R","GULF DEVELOPMENT NON-VOTING DR PCL","Utilities","Equity","4,919,753.66","0.07","4,919,753.66","2,566,988.00","1.92","Thailand","Stock Exchange Of Thailand","THB"
"035720","KAKAO CORP","Communication","Equity","4,914,092.84","0.07","4,914,092.84","211,569.00","23.23","Korea (South)","Korea Exchange (Stock Market)","KRW"
"COALINDIA","COAL INDIA LTD","Energy","Equity","4,907,437.26","0.07","4,907,437.26","1,065,245.00","4.61","India","National Stock Exchange Of India","INR"
"ETERNAL","ETERNAL LTD","Consumer Discretionary","Equity","4,800,305.04","0.07","4,800,305.04","1,623,011.00","2.96","India","National Stock Exchange Of India","INR"
"000150","DOOSAN CORP","Industrials","Equity","4,787,292.59","0.07","4,787,292.59","5,106.00","937.58","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PMETAL","PRESS METAL ALUMINIUM HOLDINGS","Materials","Equity","4,783,138.30","0.07","4,783,138.30","2,522,300.00","1.90","Malaysia","Bursa Malaysia","MYR"
"ADANIPOWER","ADANI POWER LTD","Utilities","Equity","4,781,555.07","0.07","4,781,555.07","2,053,003.00","2.33","India","National Stock Exchange Of India","INR"
"BAJAJ-AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","4,752,406.65","0.07","4,752,406.65","46,248.00","102.76","India","National Stock Exchange Of India","INR"
"2002","CHINA STEEL CORP","Materials","Equity","4,735,129.77","0.07","4,735,129.77","7,991,000.00","0.59","Taiwan","Taiwan Stock Exchange","TWD"
"071050","KOREA INVESTMENT HOLDINGS LTD","Financials","Equity","4,623,872.02","0.07","4,623,872.02","29,203.00","158.34","Korea (South)","Korea Exchange (Stock Market)","KRW"
"VAML","VEDANTA ALUMINIUM METAL LTD","Materials","Equity","4,610,779.18","0.07","4,610,779.18","950,786.00","4.85","India","National Stock Exchange Of India","INR"
"PFC","POWER FINANCE CORPORATION LTD","Financials","Equity","4,608,463.66","0.07","4,608,463.66","1,030,654.00","4.47","India","National Stock Exchange Of India","INR"
"MOTHERSON","SAMVARDHANA MOTHERSON INTERNATIONA","Consumer Discretionary","Equity","4,605,395.41","0.07","4,605,395.41","2,997,678.00","1.54","India","National Stock Exchange Of India","INR"
"INDHOTEL","INDIAN HOTELS LTD","Consumer Discretionary","Equity","4,539,496.86","0.07","4,539,496.86","593,309.00","7.65","India","National Stock Exchange Of India","INR"
"079550","LIG DEFENSE&AEROSPACE LTD","Industrials","Equity","4,522,376.34","0.07","4,522,376.34","8,640.00","523.42","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","4,510,419.98","0.07","4,510,419.98","7,434,900.00","0.61","Thailand","Stock Exchange Of Thailand","THB"
"042700","HANMI SEMICONDUCTOR LTD","Information Technology","Equity","4,507,615.81","0.07","4,507,615.81","29,632.00","152.12","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SSW","SIBANYE STILLWATER LTD","Materials","Equity","4,453,469.75","0.06","4,453,469.75","2,005,917.00","2.22","South Africa","Johannesburg Stock Exchange","ZAR"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","4,452,864.82","0.06","4,452,864.82","1,782,859.00","2.50","India","National Stock Exchange Of India","INR"
"REM","REMGRO LTD","Financials","Equity","4,424,477.34","0.06","4,424,477.34","365,718.00","12.10","South Africa","Johannesburg Stock Exchange","ZAR"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","4,411,344.65","0.06","4,411,344.65","376,181.00","11.73","India","National Stock Exchange Of India","INR"
"1050","BANQUE SAUDI FRANSI","Financials","Equity","4,411,459.98","0.06","4,411,459.98","866,733.00","5.09","Saudi Arabia","Saudi Stock Exchange","SAR"
"TATAPOWER","TATA POWER LTD","Utilities","Equity","4,395,447.66","0.06","4,395,447.66","1,115,585.00","3.94","India","National Stock Exchange Of India","INR"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","4,390,243.90","0.06","4,390,243.90","720,000.00","6.10","Taiwan","Taiwan Stock Exchange","TWD"
"3045","TAIWAN MOBILE LTD","Communication","Equity","4,382,410.88","0.06","4,382,410.88","1,203,000.00","3.64","Taiwan","Taiwan Stock Exchange","TWD"
"DIB","DB ISLAMIC BANK","Financials","Equity","4,375,997.21","0.06","4,375,997.21","2,081,858.00","2.10","United Arab Emirates","Dubai Financial Market","AED"
"LUPIN","LUPIN LTD","Health Care","Equity","4,344,359.14","0.06","4,344,359.14","167,085.00","26.00","India","National Stock Exchange Of India","INR"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","4,325,808.13","0.06","4,325,808.13","30,812,800.00","0.14","Indonesia","Indonesia Stock Exchange","IDR"
"7020","ETIHAD ETISALAT","Communication","Equity","4,324,854.64","0.06","4,324,854.64","260,853.00","16.58","Saudi Arabia","Saudi Stock Exchange","SAR"
"FEDERALBNK","FEDERAL BANK LTD","Financials","Equity","4,307,900.17","0.06","4,307,900.17","1,252,995.00","3.44","India","National Stock Exchange Of India","INR"
"VOD","VODACOM GROUP LTD","Communication","Equity","4,280,113.23","0.06","4,280,113.23","454,291.00","9.42","South Africa","Johannesburg Stock Exchange","ZAR"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","4,253,436.70","0.06","4,253,436.70","101,403.00","41.95","India","National Stock Exchange Of India","INR"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","4,240,212.61","0.06","4,240,212.61","83,210.00","50.96","India","National Stock Exchange Of India","INR"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","4,208,134.43","0.06","4,208,134.43","74,499.00","56.49","India","National Stock Exchange Of India","INR"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","4,178,294.46","0.06","4,178,294.46","166,957.00","25.03","Korea (South)","Korea Exchange (Stock Market)","KRW"
"278470","APR LTD","Consumer Staples","Equity","4,176,617.70","0.06","4,176,617.70","16,689.00","250.26","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AUBANK","AU SMALL FINANCE BANK LTD","Financials","Equity","4,161,622.91","0.06","4,161,622.91","374,434.00","11.11","India","National Stock Exchange Of India","INR"
"138040","MERITZ FINANCIAL GROUP INC","Financials","Equity","4,148,432.35","0.06","4,148,432.35","56,160.00","73.87","Korea (South)","Korea Exchange (Stock Market)","KRW"
"COMI","COMMERCIAL INTERNATIONAL BANK EGYP","Financials","Equity","4,137,599.80","0.06","4,137,599.80","1,596,860.00","2.59","Egypt","Egyptian Exchange","EGP"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","4,132,772.98","0.06","4,132,772.98","91,782.00","45.03","Taiwan","Taiwan Stock Exchange","TWD"
"003550","LG CORP","Industrials","Equity","4,131,248.69","0.06","4,131,248.69","62,455.00","66.15","Korea (South)","Korea Exchange (Stock Market)","KRW"
"017670","SK TELECOM LTD","Communication","Equity","4,095,972.78","0.06","4,095,972.78","72,457.00","56.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SUZLON","SUZLON ENERGY LTD","Industrials","Equity","4,084,494.14","0.06","4,084,494.14","6,839,391.00","0.60","India","National Stock Exchange Of India","INR"
"GVT&D","GE VERNOVA T&D INDIA LTD","Industrials","Equity","4,067,346.06","0.06","4,067,346.06","87,998.00","46.22","India","National Stock Exchange Of India","INR"
"CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS","Industrials","Equity","4,057,061.64","0.06","4,057,061.64","432,854.00","9.37","India","National Stock Exchange Of India","INR"
"5871","CHAILEASE HOLDING LTD","Financials","Equity","4,051,835.76","0.06","4,051,835.76","1,112,255.00","3.64","Taiwan","Taiwan Stock Exchange","TWD"
"POLICYBZR","PB FINTECH LTD","Financials","Equity","4,031,457.74","0.06","4,031,457.74","241,268.00","16.71","India","National Stock Exchange Of India","INR"
"267250","HD HYUNDAI LTD","Energy","Equity","4,015,022.57","0.06","4,015,022.57","29,717.00","135.11","Korea (South)","Korea Exchange (Stock Market)","KRW"
"CIBEST","GRUPO CIBEST SA","Financials","Equity","4,013,129.57","0.06","4,013,129.57","165,585.00","24.24","Colombia","Bolsa De Valores De Colombia","COP"
"086520","ECOPRO LTD","Industrials","Equity","3,992,929.73","0.06","3,992,929.73","69,906.00","57.12","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","3,987,507.53","0.06","3,987,507.53","336,888.00","11.84","Mexico","Bolsa Mexicana De Valores","MXN"
"4904","FAR EASTONE TELECOMMUNICATIONS LTD","Communication","Equity","3,969,512.20","0.06","3,969,512.20","1,209,000.00","3.28","Taiwan","Taiwan Stock Exchange","TWD"
"000720","HYUNDAI ENGINEERING & CONSTRUCTION","Industrials","Equity","3,969,038.80","0.06","3,969,038.80","52,613.00","75.44","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","3,966,325.90","0.06","3,966,325.90","665,322.00","5.96","India","National Stock Exchange Of India","INR"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","3,923,784.27","0.06","3,923,784.27","128,945.00","30.43","Mexico","Bolsa Mexicana De Valores","MXN"
"INDUSINDBK","INDUSIND BANK LTD","Financials","Equity","3,907,877.38","0.06","3,907,877.38","381,934.00","10.23","India","National Stock Exchange Of India","INR"
"2376","GIGABYTE TECHNOLOGY LTD","Information Technology","Equity","3,884,599.75","0.06","3,884,599.75","367,000.00","10.58","Taiwan","Taiwan Stock Exchange","TWD"
"2280","ALMARAI","Consumer Staples","Equity","3,858,164.42","0.06","3,858,164.42","307,034.00","12.57","Saudi Arabia","Saudi Stock Exchange","SAR"
"SOL","SASOL LTD","Materials","Equity","3,851,993.38","0.06","3,851,993.38","394,917.00","9.75","South Africa","Johannesburg Stock Exchange","ZAR"
"ADANIENT","ADANI ENTERPRISES LTD","Industrials","Equity","3,842,849.14","0.06","3,842,849.14","113,927.00","33.73","India","National Stock Exchange Of India","INR"
"LPP","LPP SA","Consumer Discretionary","Equity","3,836,736.06","0.06","3,836,736.06","775.00","4,950.63","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","3,834,666.26","0.06","3,834,666.26","130,407.00","29.41","India","National Stock Exchange Of India","INR"
"NPH","NORTHAM PLATINUM HLDGS LTD","Materials","Equity","3,824,311.33","0.06","3,824,311.33","250,895.00","15.24","South Africa","Johannesburg Stock Exchange","ZAR"
"3293","INTERNATIONAL GAMES SYSTEM LTD","Communication","Equity","3,813,039.40","0.06","3,813,039.40","153,000.00","24.92","Taiwan","Gretai Securities Market","TWD"
"006800","MIRAE ASSET SECURITIES CO LTD","Financials","Equity","3,788,678.19","0.05","3,788,678.19","135,453.00","27.97","Korea (South)","Korea Exchange (Stock Market)","KRW"
"NRP","NEPI ROCKCASTLE NV","Real Estate","Equity","3,770,963.41","0.05","3,770,963.41","417,437.00","9.03","South Africa","Johannesburg Stock Exchange","ZAR"
"POLYCAB","POLYCAB INDIA LTD","Industrials","Equity","3,768,562.90","0.05","3,768,562.90","37,584.00","100.27","India","National Stock Exchange Of India","INR"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","3,752,492.50","0.05","3,752,492.50","43,323.00","86.62","Taiwan","Gretai Securities Market","TWD"
"PERSISTENT","PERSISTENT SYSTEMS LTD","Information Technology","Equity","3,742,324.44","0.05","3,742,324.44","76,104.00","49.17","India","National Stock Exchange Of India","INR"
"3533","LOTES LTD","Information Technology","Equity","3,740,619.14","0.05","3,740,619.14","55,000.00","68.01","Taiwan","Taiwan Stock Exchange","TWD"
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","3,730,444.39","0.05","3,730,444.39","5,120,155.00","0.73","Taiwan","Taiwan Stock Exchange","TWD"
"PAYTM","ONE COMMUNICATIONS LTD","Financials","Equity","3,693,334.55","0.05","3,693,334.55","287,954.00","12.83","India","National Stock Exchange Of India","INR"
"8069","E INK HOLDINGS INC","Information Technology","Equity","3,683,864.92","0.05","3,683,864.92","554,400.00","6.64","Taiwan","Gretai Securities Market","TWD"
"SCC.R","SIAM CEMENT NON-VOTING DR PCL","Materials","Equity","3,682,921.60","0.05","3,682,921.60","500,100.00","7.36","Thailand","Stock Exchange Of Thailand","THB"
"018260","SAMSUNG SDS LTD","Information Technology","Equity","3,668,799.92","0.05","3,668,799.92","28,697.00","127.85","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ADNOCGAS","ADNOC GAS PLC","Energy","Equity","3,667,027.36","0.05","3,667,027.36","3,915,138.00","0.94","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","3,652,858.93","0.05","3,652,858.93","162,799.00","22.44","India","National Stock Exchange Of India","INR"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","3,644,787.50","0.05","3,644,787.50","217,199.00","16.78","India","National Stock Exchange Of India","INR"
"2356","INVENTEC CORP","Information Technology","Equity","3,633,658.54","0.05","3,633,658.54","1,719,000.00","2.11","Taiwan","Taiwan Stock Exchange","TWD"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","3,630,010.40","0.05","3,630,010.40","340,185.00","10.67","Mexico","Bolsa Mexicana De Valores","MXN"
"BSANTANDER","BANCO SANTANDER CHILE","Financials","Equity","3,552,386.31","0.05","3,552,386.31","43,649,148.00","0.08","Chile","Santiago Stock Exchange","CLP"
"INDUSTOWER","INDUS TOWERS LTD","Communication","Equity","3,539,638.80","0.05","3,539,638.80","879,392.00","4.03","India","National Stock Exchange Of India","INR"
"ASHOKLEY","ASHOK LEYLAND LTD","Industrials","Equity","3,533,679.90","0.05","3,533,679.90","2,047,481.00","1.73","India","National Stock Exchange Of India","INR"
"4013","DR SULAIMAN AL HABIB MEDICAL GRP","Health Care","Equity","3,513,381.80","0.05","3,513,381.80","61,613.00","57.02","Saudi Arabia","Saudi Stock Exchange","SAR"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","3,493,072.99","0.05","3,493,072.99","69,760.00","50.07","India","National Stock Exchange Of India","INR"
"1080","ARAB NATIONAL BANK","Financials","Equity","3,487,365.90","0.05","3,487,365.90","626,791.00","5.56","Saudi Arabia","Saudi Stock Exchange","SAR"
"FORTIS","FORTIS HEALTHCARE LTD","Health Care","Equity","3,476,219.17","0.05","3,476,219.17","339,659.00","10.23","India","National Stock Exchange Of India","INR"
"5876","SHANGHAI COMMERCIAL LTD","Financials","Equity","3,465,379.55","0.05","3,465,379.55","2,638,639.00","1.31","Taiwan","Taiwan Stock Exchange","TWD"
"BCI","BANCO DE CREDITO E INVERSION","Financials","Equity","3,460,427.50","0.05","3,460,427.50","52,572.00","65.82","Chile","Santiago Stock Exchange","CLP"
"USD","USD CASH","Cash and/or Derivatives","Cash","3,451,838.35","0.05","3,451,838.35","3,451,838.00","100.00","United States","-","USD"
"4938","PEGATRON CORP","Information Technology","Equity","3,446,735.46","0.05","3,446,735.46","1,318,500.00","2.61","Taiwan","Taiwan Stock Exchange","TWD"
"1101","TAIWAN CEMENT LTD","Materials","Equity","3,419,855.82","0.05","3,419,855.82","4,624,397.00","0.74","Taiwan","Taiwan Stock Exchange","TWD"
"RICHTER","GEDEON RICHTER","Health Care","Equity","3,399,060.67","0.05","3,399,060.67","86,095.00","39.48","Hungary","Budapest Stock Exchange","HUF"
"BDO","BDO UNIBANK INC","Financials","Equity","3,395,984.62","0.05","3,395,984.62","1,689,193.00","2.01","Philippines","Philippine Stock Exchange Inc.","PHP"
"BPCL","BHARAT PETROLEUM LTD","Energy","Equity","3,343,410.11","0.05","3,343,410.11","1,033,213.00","3.24","India","National Stock Exchange Of India","INR"
"BVT","BIDVEST GROUP LTD","Industrials","Equity","3,332,060.22","0.05","3,332,060.22","222,279.00","14.99","South Africa","Johannesburg Stock Exchange","ZAR"
"SOLARINDS","SOLAR INDUSTRIES INDIA LTD","Materials","Equity","3,306,672.04","0.05","3,306,672.04","17,008.00","194.42","India","National Stock Exchange Of India","INR"
"DIXON","DIXON TECHNOLOGIES (INDIA) LTD","Consumer Discretionary","Equity","3,303,156.84","0.05","3,303,156.84","25,253.00","130.80","India","National Stock Exchange Of India","INR"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","3,297,933.42","0.05","3,297,933.42","621,887.00","5.30","Turkey","Istanbul Stock Exchange","TRY"
"MARICO","MARICO LTD","Consumer Staples","Equity","3,290,058.88","0.05","3,290,058.88","373,626.00","8.81","India","National Stock Exchange Of India","INR"
"BVN","BUENAVENTURA ADR REPRESENTING","Materials","Equity","3,287,448.08","0.05","3,287,448.08","110,614.00","29.72","Peru","New York Stock Exchange Inc.","USD"
"MBK","MBANK SA","Financials","Equity","3,287,615.69","0.05","3,287,615.69","8,774.00","374.70","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
