Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"CDB","CELCOMDIGI","Communication","Equity","1,743,632.35","0.03","1,743,632.35","2,559,000.00","0.68","Malaysia","Bursa Malaysia","MYR"
"PCHEM","PETRONAS CHEMICALS GROUP","Materials","Equity","1,734,964.46","0.03","1,734,964.46","1,705,700.00","1.02","Malaysia","Bursa Malaysia","MYR"
"KLK","KUALA LUMPUR KEPONG","Consumer Staples","Equity","1,725,090.20","0.03","1,725,090.20","335,800.00","5.14","Malaysia","Bursa Malaysia","MYR"
"UNIONBANK","UNION BANK OF INDIA LTD","Financials","Equity","1,725,453.17","0.03","1,725,453.17","944,051.00","1.83","India","National Stock Exchange Of India","INR"
"ZAB","ZABKA GROUP SOCIETE ANONYME SA","Consumer Staples","Equity","1,712,199.81","0.03","1,712,199.81","227,094.00","7.54","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"SALIK","SALIK COMPANY P.J.S.C","Industrials","Equity","1,705,549.15","0.03","1,705,549.15","1,080,039.00","1.58","United Arab Emirates","Dubai Financial Market","AED"
"SAHOL.E","HACI OMER SABANCI HOLDING A","Financials","Equity","1,702,501.56","0.03","1,702,501.56","814,945.00","2.09","Turkey","Istanbul Stock Exchange","TRY"
"NHPC","NHPC LTD","Utilities","Equity","1,696,584.98","0.03","1,696,584.98","2,008,208.00","0.84","India","National Stock Exchange Of India","INR"
"LTM","LTM LTD","Information Technology","Equity","1,681,139.49","0.02","1,681,139.49","43,570.00","38.58","India","National Stock Exchange Of India","INR"
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","1,679,146.47","0.02","1,679,146.47","6,109.00","274.86","India","National Stock Exchange Of India","INR"
"323410","KAKAOBANK CORP","Financials","Equity","1,677,455.49","0.02","1,677,455.49","118,350.00","14.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GRUMAB","GRUMA","Consumer Staples","Equity","1,631,565.43","0.02","1,631,565.43","101,035.00","16.15","Mexico","Bolsa Mexicana De Valores","MXN"
"PGE","PGE POLSKA GRUPA ENERGETYCZNA SA","Utilities","Equity","1,628,479.90","0.02","1,628,479.90","638,646.00","2.55","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"PETRONET","PETRONET LNG LTD","Energy","Equity","1,627,581.14","0.02","1,627,581.14","564,168.00","2.88","India","National Stock Exchange Of India","INR"
"532483","CANARA BANK LTD","Financials","Equity","1,627,019.16","0.02","1,627,019.16","1,225,564.00","1.33","India","Bse Ltd","INR"
"WARBABANK","WARBABANK","Financials","Equity","1,612,874.68","0.02","1,612,874.68","1,806,769.00","0.89","Kuwait","Kuwait Stock Exchange","KWD"
"ENELCHILE","ENEL CHILE SA","Utilities","Equity","1,611,213.82","0.02","1,611,213.82","18,462,109.00","0.09","Chile","Santiago Stock Exchange","CLP"
"OIL","OIL INDIA LTD","Energy","Equity","1,605,281.39","0.02","1,605,281.39","364,426.00","4.40","India","National Stock Exchange Of India","INR"
"4250","JABAL OMAR DEVELOPMENT","Consumer Discretionary","Equity","1,604,306.40","0.02","1,604,306.40","388,876.00","4.13","Saudi Arabia","Saudi Stock Exchange","SAR"
"COROMANDEL","COROMANDEL INTERNATIONAL LTD","Materials","Equity","1,590,948.53","0.02","1,590,948.53","75,644.00","21.03","India","National Stock Exchange Of India","INR"
"INDIANB","INDIAN BANK","Financials","Equity","1,586,579.32","0.02","1,586,579.32","185,680.00","8.54","India","National Stock Exchange Of India","INR"
"MONET","MONETA MONEY BNK","Financials","Equity","1,571,395.23","0.02","1,571,395.23","176,085.00","8.92","Czech Republic","Prague Stock Exchange","CZK"
"ISCTR.E","TURKIYE IS BANKASI C","Financials","Equity","1,569,212.33","0.02","1,569,212.33","4,944,263.00","0.32","Turkey","Istanbul Stock Exchange","TRY"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","1,564,621.46","0.02","1,564,621.46","57,218.00","27.34","India","National Stock Exchange Of India","INR"
"JSL","JINDAL STAINLESS LTD","Materials","Equity","1,533,791.47","0.02","1,533,791.47","211,602.00","7.25","India","National Stock Exchange Of India","INR"
"CPF.R","CHAROEN POKPHAND FOODS NON-VOTING","Consumer Staples","Equity","1,526,903.77","0.02","1,526,903.77","2,505,100.00","0.61","Thailand","Stock Exchange Of Thailand","THB"
"SM","SM INVESTMENTS CORP","Industrials","Equity","1,496,548.04","0.02","1,496,548.04","158,580.00","9.44","Philippines","Philippine Stock Exchange Inc.","PHP"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","1,490,235.29","0.02","1,490,235.29","1,434,000.00","1.04","Malaysia","Bursa Malaysia","MYR"
"MAXIS","MAXIS","Communication","Equity","1,487,955.88","0.02","1,487,955.88","1,744,500.00","0.85","Malaysia","Bursa Malaysia","MYR"
"TM","TELEKOM MALAYSIA","Communication","Equity","1,482,282.35","0.02","1,482,282.35","809,600.00","1.83","Malaysia","Bursa Malaysia","MYR"
"000100","YUHAN CORP","Health Care","Equity","1,462,380.54","0.02","1,462,380.54","32,454.00","45.06","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BSE","BSE LTD","Financials","Equity","1,438,366.76","0.02","1,438,366.76","35,781.00","40.20","India","National Stock Exchange Of India","INR"
"1020","BANK ALJAZIRA","Financials","Equity","1,433,025.19","0.02","1,433,025.19","460,272.00","3.11","Saudi Arabia","Saudi Stock Exchange","SAR"
"MBT","METROPOLITAN BANK AND TRUST CO","Financials","Equity","1,432,009.91","0.02","1,432,009.91","1,345,980.00","1.06","Philippines","Philippine Stock Exchange Inc.","PHP"
"TATACOMM","TATA COMMUNICATIONS LTD","Communication","Equity","1,413,997.96","0.02","1,413,997.96","69,600.00","20.32","India","National Stock Exchange Of India","INR"
"BRPT","BARITO PACIFIC","Materials","Equity","1,401,208.00","0.02","1,401,208.00","16,807,957.00","0.08","Indonesia","Indonesia Stock Exchange","IDR"
"090430","AMOREPACIFIC CORP","Consumer Staples","Equity","1,395,392.04","0.02","1,395,392.04","18,181.00","76.75","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BDX","BUDIMEX SA","Industrials","Equity","1,373,367.60","0.02","1,373,367.60","6,924.00","198.35","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"2615","WAN HAI LINES LTD","Industrials","Equity","1,365,809.20","0.02","1,365,809.20","552,945.00","2.47","Taiwan","Taiwan Stock Exchange","TWD"
"AC","AYALA CORP","Industrials","Equity","1,342,946.48","0.02","1,342,946.48","183,730.00","7.31","Philippines","Philippine Stock Exchange Inc.","PHP"
"1111","SAUDI TADAWUL GROUP CO","Financials","Equity","1,340,768.21","0.02","1,340,768.21","37,908.00","35.37","Saudi Arabia","Saudi Stock Exchange","SAR"
"ZYDUSLIFE","ZYDUS LIFESCIENCES LTD","Health Care","Equity","1,334,586.56","0.02","1,334,586.56","115,757.00","11.53","India","National Stock Exchange Of India","INR"
"SUPREMEIND","SUPREME INDUSTRIES LTD","Industrials","Equity","1,329,332.00","0.02","1,329,332.00","38,713.00","34.34","India","National Stock Exchange Of India","INR"
"TTB.R","TMBTHANACHART BANK NON-VOTING DR P","Financials","Equity","1,324,666.52","0.02","1,324,666.52","17,233,601.00","0.08","Thailand","Stock Exchange Of Thailand","THB"
"034220","LG DISPLAY LTD","Information Technology","Equity","1,291,866.84","0.02","1,291,866.84","183,038.00","7.06","Korea (South)","Korea Exchange (Stock Market)","KRW"
"UNTR","UNITED TRACTORS","Energy","Equity","1,250,686.38","0.02","1,250,686.38","987,000.00","1.27","Indonesia","Indonesia Stock Exchange","IDR"
"MABANEE","MABANEE COMPANY","Real Estate","Equity","1,241,742.06","0.02","1,241,742.06","418,818.00","2.96","Kuwait","Kuwait Stock Exchange","KWD"
"2290","YANBU NATIONAL PETROCHEMICALS","Materials","Equity","1,239,504.66","0.02","1,239,504.66","158,947.00","7.80","Saudi Arabia","Saudi Stock Exchange","SAR"
"047050","POSCO INTERNATIONAL CORP","Industrials","Equity","1,229,321.85","0.02","1,229,321.85","36,920.00","33.30","Korea (South)","Korea Exchange (Stock Market)","KRW"
"QEWS","NEBRAS ENERGY","Utilities","Equity","1,194,408.06","0.02","1,194,408.06","303,478.00","3.94","Qatar","Qatar Exchange","QAR"
"MPHC","MESAIEED PETROCHEMICAL HOLDING","Materials","Equity","1,189,895.21","0.02","1,189,895.21","3,751,003.00","0.32","Qatar","Qatar Exchange","QAR"
"ALI","AYALA LAND INC","Real Estate","Equity","1,177,231.48","0.02","1,177,231.48","4,818,900.00","0.24","Philippines","Philippine Stock Exchange Inc.","PHP"
"MER","MANILA ELECTRIC","Utilities","Equity","1,151,711.52","0.02","1,151,711.52","123,960.00","9.29","Philippines","Philippine Stock Exchange Inc.","PHP"
"4100","MAKKAH CONSTRUCTION AND DEVELOPMEN","Real Estate","Equity","1,149,888.01","0.02","1,149,888.01","50,145.00","22.93","Saudi Arabia","Saudi Stock Exchange","SAR"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","1,091,808.48","0.02","1,091,808.48","46,700.00","23.38","India","National Stock Exchange Of India","INR"
"SBICARD","SBI CARDS & PAYMENT SERVICES LTD","Financials","Equity","1,035,839.08","0.02","1,035,839.08","163,446.00","6.34","India","National Stock Exchange Of India","INR"
"7202","ARABIAN INTERNET AND COMMUNICATION","Information Technology","Equity","1,028,750.95","0.02","1,028,750.95","19,056.00","53.99","Saudi Arabia","Saudi Stock Exchange","SAR"
"0126Z0","SAMSUNG EPIS HOLDINGS LTD","Health Care","Equity","1,020,296.97","0.02","1,020,296.97","3,834.00","266.12","Korea (South)","Korea Exchange (Stock Market)","KRW"
"QFLS","QATAR FUEL","Energy","Equity","1,019,319.97","0.02","1,019,319.97","265,096.00","3.85","Qatar","Qatar Exchange","QAR"
"ASTRAL","ASTRAL LTD","Industrials","Equity","1,016,564.14","0.02","1,016,564.14","71,136.00","14.29","India","National Stock Exchange Of India","INR"
"4263","SAL SAUDI LOGISTICS SERVICE CO","Industrials","Equity","1,008,472.23","0.01","1,008,472.23","21,551.00","46.79","Saudi Arabia","Saudi Stock Exchange","SAR"
"DUBK","DUKHAN BANK","Financials","Equity","997,456.56","0.01","997,456.56","1,093,568.00","0.91","Qatar","Qatar Exchange","QAR"
"MLIFT","CASH COLLATERAL USD MLIFT","Cash and/or Derivatives","Cash Collateral and Margins","993,000.00","0.01","993,000.00","993,000.00","100.00","United States","-","USD"
"BRMS","BUMI RESOURCES MINERALS","Materials","Equity","991,356.71","0.01","991,356.71","36,854,300.00","0.03","Indonesia","Indonesia Stock Exchange","IDR"
"4002","AL MOUWASAT MEDICAL SERVICES","Health Care","Equity","970,872.71","0.01","970,872.71","58,093.00","16.71","Saudi Arabia","Saudi Stock Exchange","SAR"
"CPIN","CHAROEN POKPHAND INDONESIA","Consumer Staples","Equity","942,074.36","0.01","942,074.36","5,450,400.00","0.17","Indonesia","Indonesia Stock Exchange","IDR"
"2382","ADES HOLDING CO","Energy","Equity","899,826.66","0.01","899,826.66","179,045.00","5.03","Saudi Arabia","Saudi Stock Exchange","SAR"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","872,098.38","0.01","872,098.38","167,742.00","5.20","India","National Stock Exchange Of India","INR"
"IDR","IDR CASH","Cash and/or Derivatives","Cash","751,295.88","0.01","751,295.88","13,518,066,848.00","0.01","Indonesia","-","IDR"
"TEL","PLDT INC","Communication","Equity","682,935.52","0.01","682,935.52","37,175.00","18.37","Philippines","Philippine Stock Exchange Inc.","PHP"
"032640","LG UPLUS CORP","Communication","Equity","679,852.61","0.01","679,852.61","73,755.00","9.22","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TMGH","TALAAT MOUSTAFA GROUP","Real Estate","Equity","640,977.53","0.01","640,977.53","333,216.00","1.92","Egypt","Egyptian Exchange","EGP"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","546,652.14","0.01","546,652.14","2,230,341.00","24.51","Malaysia","-","MYR"
"EAST","EASTERN CO.","Consumer Staples","Equity","545,305.56","0.01","545,305.56","715,750.00","0.76","Egypt","Egyptian Exchange","EGP"
"PHP","PHP CASH","Cash and/or Derivatives","Cash","511,066.85","0.01","511,066.85","31,463,830.00","1.62","Philippines","-","PHP"
"COP","COP CASH","Cash and/or Derivatives","Cash","441,142.37","0.01","441,142.37","1,476,574,105.00","0.03","Colombia","-","COP"
"CZK","CZK CASH","Cash and/or Derivatives","Cash","433,844.31","0.01","433,844.31","9,168,800.00","4.73","Czech Republic","-","CZK"
"STNE","STONECO LTD CLASS A","Financials","Equity","397,238.71","0.01","397,238.71","35,563.00","11.17","Brazil","NASDAQ","USD"
"HUF","HUF CASH","Cash and/or Derivatives","Cash","382,741.50","0.01","382,741.50","118,346,159.00","0.32","Hungary","-","HUF"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","368,878.32","0.01","368,878.32","322,362.00","114.43","European Union","-","EUR"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","350,792.36","0.01","350,792.36","6,126,939.00","5.73","Mexico","-","MXN"
"TRY","TRY CASH","Cash and/or Derivatives","Cash","326,686.19","0.00","326,686.19","15,254,530.00","2.14","Turkey","-","TRY"
"AED","AED CASH","Cash and/or Derivatives","Cash","309,941.73","0.00","309,941.73","1,138,369.00","27.23","United Arab Emirates","-","AED"
"ZAR","ZAR CASH","Cash and/or Derivatives","Cash","292,853.68","0.00","292,853.68","4,757,408.00","6.16","South Africa","-","ZAR"
"QAR","QAR CASH","Cash and/or Derivatives","Cash","194,057.92","0.00","194,057.92","706,565.00","27.46","Qatar","-","QAR"
"CLP","CLP CASH","Cash and/or Derivatives","Cash","185,845.92","0.00","185,845.92","171,170,593.00","0.11","Chile","-","CLP"
"KWD","KWD CASH","Cash and/or Derivatives","Cash","177,604.16","0.00","177,604.16","55,111.00","322.27","Kuwait","-","KWD"
"SAR","SAR CASH(COMMITTED)","Cash and/or Derivatives","Cash","134,856.28","0.00","134,856.28","506,345.00","26.63","Saudi Arabia","-","SAR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","95,592.84","0.00","95,592.84","71,479.00","133.73","United Kingdom","-","GBP"
"THB","THB CASH","Cash and/or Derivatives","Cash","39,922.01","0.00","39,922.01","1,329,603.00","3.00","Thailand","-","THB"
"EGP","EGP CASH","Cash and/or Derivatives","Cash","7,200.37","0.00","7,200.37","353,466.00","2.04","Egypt","-","EGP"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","0.17","0.00","0.17","1.00","19.25","Brazil","-","BRL"
"RUB","RUB CASH","Cash and/or Derivatives","Cash","198.06","0.00","198.06","15,399.00","1.29","Russian Federation","-","RUB"
"VTBR","BANK VTB","Financials","Equity","0.00","0.00","0.00","3,453.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PLZL","POLYUS","Materials","Equity","0.03","0.00","0.03","2,180.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PHOR","PHOSAGRO","Materials","Equity","0.04","0.00","0.04","306.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"OZON","OZON HOLDINGS ADR PLC","Consumer Discretionary","Equity","0.04","0.00","0.04","327.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","0.05","0.00","0.05","40,700.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PHOR","PJSC PHOSAGRO GDR","Materials","Equity","0.06","0.00","0.06","6.00","0.01","Russian Federation","London Stock Exchange","USD"
"TCSG","TCS GROUP HOLDING REPR CLASS A RE","Financials","Equity","0.10","0.00","0.10","774.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"FIVE","X5 RETAIL GROUP GDR NV","Consumer Staples","Equity","0.10","0.00","0.10","799.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"VKCO","VK COMPANY LTD","Communication","Equity","0.10","0.00","0.10","774.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"CHMF","SEVERSTAL","Materials","Equity","0.16","0.00","0.16","1,259.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"LKOH","NK LUKOIL","Energy","Equity","0.34","0.00","0.34","2,633.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"NVTK","NOVATEK","Energy","Equity","0.74","0.00","0.74","5,740.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"MTSS","MOBILNYE TELESISTEMY","Communication","Equity","0.76","0.00","0.76","5,878.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"ROSN","NK ROSNEFT","Energy","Equity","0.96","0.00","0.96","7,439.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"TATN","TATNEFT","Energy","Equity","1.17","0.00","1.17","9,096.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"NLMK","NOVOLIPETSK STEEL","Materials","Equity","1.22","0.00","1.22","9,492.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"MOEX","MOSCOW EXCHANGE","Financials","Equity","1.22","0.00","1.22","9,487.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"ALRS","AK ALROSA","Materials","Equity","2.17","0.00","2.17","16,862.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"RUAL","UNITED COMPANY RUSAL","Materials","Equity","2.49","0.00","2.49","19,338.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SNGSP","SURGUTNEFTEGAZ PREF","Energy","Equity","5.78","0.00","5.78","44,976.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SNGS","SURGUTNEFTEGAZ","Energy","Equity","5.96","0.00","5.96","46,331.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SBER","SBERBANK ROSSII","Financials","Equity","8.86","0.00","8.86","68,878.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"GAZP","GAZPROM","Energy","Equity","9.69","0.00","9.69","75,330.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"IRAO","INTER RAO EES","Utilities","Equity","32.03","0.00","32.03","249,003.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"MESU6","MSCI EMER MKT INDEX (ICE) SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","14,851,760.00","176.00","1,687.70","-","Ice Futures U.S.","USD"
 
