Fund Holdings as of,"06/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"688027","QUANTUMCTEK LTD A","Information Technology","Equity","464,998.83","0.02","464,998.83","7,259.00","64.06","China","Shanghai Stock Exchange","CNY"
"001203","DAZHONG MINING LTD A","Materials","Equity","464,330.37","0.02","464,330.37","103,500.00","4.49","China","Shenzhen Stock Exchange","CNY"
"000831","CHINA RARE EARTH RESOURCES AND TEC","Materials","Equity","458,857.10","0.02","458,857.10","61,000.00","7.52","China","Shenzhen Stock Exchange","CNY"
"002129","TCL ZHONGHUAN RENEWABLE ENERGY TEC","Information Technology","Equity","458,552.99","0.02","458,552.99","311,125.00","1.47","China","Shenzhen Stock Exchange","CNY"
"600196","SHANGHAI FOSUN PHARMACEUTICAL (GRO","Health Care","Equity","445,224.10","0.02","445,224.10","125,700.00","3.54","China","Shanghai Stock Exchange","CNY"
"002738","SINOMINE RESOURCE GROUP LTD A","Materials","Equity","442,520.85","0.02","442,520.85","47,400.00","9.34","China","Shenzhen Stock Exchange","CNY"
"601555","SOOCHOW SECURITIES CO LTD A","Financials","Equity","439,081.77","0.02","439,081.77","365,373.00","1.20","China","Shanghai Stock Exchange","CNY"
"600918","ZHONGTAI SECURITIES LTD A","Financials","Equity","438,155.48","0.02","438,155.48","541,600.00","0.81","China","Shanghai Stock Exchange","CNY"
"601699","SHANXI LUAN ENVIRONMENTAL ENERGY D","Energy","Equity","434,990.07","0.02","434,990.07","195,200.00","2.23","China","Shanghai Stock Exchange","CNY"
"601021","SPRING AIRLINES LTD A","Industrials","Equity","431,105.10","0.02","431,105.10","61,200.00","7.04","China","Shanghai Stock Exchange","CNY"
"601198","DONGXING SECURITIES CORP LTD A","Financials","Equity","430,903.88","0.02","430,903.88","210,000.00","2.05","China","Shanghai Stock Exchange","CNY"
"603260","HOSHINE SILICON INDUSTRY LTD A","Materials","Equity","429,384.13","0.02","429,384.13","67,200.00","6.39","China","Shanghai Stock Exchange","CNY"
"002601","LB GROUP LTD A","Materials","Equity","428,098.41","0.02","428,098.41","170,900.00","2.50","China","Shenzhen Stock Exchange","CNY"
"002379","SHANDONG HONGQIAO ALUMINUM INDUSTR","Materials","Equity","414,366.26","0.02","414,366.26","185,700.00","2.23","China","Shenzhen Stock Exchange","CNY"
"600803","ENN NATURAL GAS LTD A","Utilities","Equity","412,792.53","0.02","412,792.53","164,500.00","2.51","China","Shanghai Stock Exchange","CNY"
"601117","CHINA NATIONAL CHEMICAL ENGINEERIN","Industrials","Equity","411,563.73","0.02","411,563.73","364,800.00","1.13","China","Shanghai Stock Exchange","CNY"
"300058","BLUEFOCUS INTELLIGENT COMMUNICATIO","Communication","Equity","411,563.73","0.02","411,563.73","224,200.00","1.84","China","Shenzhen Stock Exchange","CNY"
"600021","SHANGHAI ELECTRIC POWER LTD A","Utilities","Equity","408,496.29","0.02","408,496.29","187,900.00","2.17","China","Shanghai Stock Exchange","CNY"
"000688","GUOCHENG MINING LTD A","Materials","Equity","408,415.98","0.02","408,415.98","77,300.00","5.28","China","Shenzhen Stock Exchange","CNY"
"601216","INNER MONGOLIA JUNZHENG ENERGY & C","Materials","Equity","407,803.49","0.02","407,803.49","578,800.00","0.70","China","Shanghai Stock Exchange","CNY"
"000559","WANXIANG QIANCHAO LTD A","Consumer Discretionary","Equity","407,581.67","0.02","407,581.67","211,200.00","1.93","China","Shenzhen Stock Exchange","CNY"
"600027","HUADIAN POWER INTERNATIONAL CORP L","Utilities","Equity","407,287.79","0.02","407,287.79","609,900.00","0.67","China","Shanghai Stock Exchange","CNY"
"600143","KINGFA SCI&TECH LTD A","Materials","Equity","404,564.54","0.02","404,564.54","170,200.00","2.38","China","Shanghai Stock Exchange","CNY"
"300115","SHENZHEN EVERWIN PRECISION TECHNOL","Information Technology","Equity","402,873.28","0.02","402,873.28","89,100.00","4.52","China","Shenzhen Stock Exchange","CNY"
"688223","JINKO SOLAR LTD A","Information Technology","Equity","401,461.95","0.01","401,461.95","614,716.00","0.65","China","Shanghai Stock Exchange","CNY"
"000999","CHINA RESOURCES SANJIU MEDICAL AND","Health Care","Equity","399,340.56","0.01","399,340.56","111,817.00","3.57","China","Shenzhen Stock Exchange","CNY"
"300454","SANGFOR TECHNOLOGIES INC A","Information Technology","Equity","396,526.29","0.01","396,526.29","29,900.00","13.26","China","Shenzhen Stock Exchange","CNY"
"601878","ZHESHANG SECURITIES LTD A","Financials","Equity","395,026.55","0.01","395,026.55","274,600.00","1.44","China","Shanghai Stock Exchange","CNY"
"601058","SAILUN GROUP LTD A","Consumer Discretionary","Equity","394,300.21","0.01","394,300.21","207,000.00","1.90","China","Shanghai Stock Exchange","CNY"
"300628","YEALINK NETWORK TECHNOLOGY LTD A","Information Technology","Equity","393,023.87","0.01","393,023.87","79,240.00","4.96","China","Shenzhen Stock Exchange","CNY"
"300919","CNGR ADVANCED MATERIAL LTD A","Industrials","Equity","389,789.78","0.01","389,789.78","63,140.00","6.17","China","Shenzhen Stock Exchange","CNY"
"000708","CITIC PACIFIC SPECIAL STEEL GROUP","Materials","Equity","385,232.04","0.01","385,232.04","194,000.00","1.99","China","Shenzhen Stock Exchange","CNY"
"002078","SHANDONG SUNPAPER LTD A","Materials","Equity","382,702.62","0.01","382,702.62","202,475.00","1.89","China","Shenzhen Stock Exchange","CNY"
"603806","HANGZHOU FIRST APPLIED MATERIAL LT","Information Technology","Equity","380,572.82","0.01","380,572.82","172,144.00","2.21","China","Shanghai Stock Exchange","CNY"
"600570","HUNDSUN TECHNOLOGIES INC A","Information Technology","Equity","368,310.67","0.01","368,310.67","119,293.00","3.09","China","Shanghai Stock Exchange","CNY"
"601618","METALLURGICAL CORP OF CHINA LTD A","Industrials","Equity","366,643.38","0.01","366,643.38","977,500.00","0.38","China","Shanghai Stock Exchange","CNY"
"002555","37 INTERACTIVE ENTERTAINMENT NETWO","Communication","Equity","365,960.14","0.01","365,960.14","131,500.00","2.78","China","Shenzhen Stock Exchange","CNY"
"002517","KINGNET NETWORK LTD A","Communication","Equity","363,424.43","0.01","363,424.43","142,900.00","2.54","China","Shenzhen Stock Exchange","CNY"
"603568","ZHEJIANG WEIMING ENVIRONMENT PROTE","Industrials","Equity","362,709.60","0.01","362,709.60","151,560.00","2.39","China","Shanghai Stock Exchange","CNY"
"601162","TIANFENG SECURITIES LTD A","Financials","Equity","361,424.87","0.01","361,424.87","676,900.00","0.53","China","Shanghai Stock Exchange","CNY"
"601212","BAIYIN NONFERROUS GROUP LTD A","Materials","Equity","360,244.91","0.01","360,244.91","466,500.00","0.77","China","Shanghai Stock Exchange","CNY"
"300759","PHARMARON BEIJING LTD A","Health Care","Equity","355,084.56","0.01","355,084.56","78,378.00","4.53","China","Shenzhen Stock Exchange","CNY"
"601777","CHONGQING QIANLI TECHNOLOGY LTD A","Consumer Discretionary","Equity","354,715.75","0.01","354,715.75","289,500.00","1.23","China","Shanghai Stock Exchange","CNY"
"600061","SDIC CAPITAL LTD A","Financials","Equity","353,743.62","0.01","353,743.62","361,100.00","0.98","China","Shanghai Stock Exchange","CNY"
"301236","ISOFTSTONE INFORMATION TECHNOLOGY","Information Technology","Equity","352,038.54","0.01","352,038.54","62,100.00","5.67","China","Shenzhen Stock Exchange","CNY"
"300748","JL MAG RARE-EARTH LTD A","Industrials","Equity","352,121.06","0.01","352,121.06","73,500.00","4.79","China","Shenzhen Stock Exchange","CNY"
"688472","CSI SOLAR LTD A","Information Technology","Equity","350,149.61","0.01","350,149.61","233,153.00","1.50","China","Shanghai Stock Exchange","CNY"
"600845","SHANGHAI BAOSIGHT SOFTWARE LTD A","Information Technology","Equity","348,496.58","0.01","348,496.58","130,322.00","2.67","China","Shanghai Stock Exchange","CNY"
"601799","CHANGZHOU XINGYU AUTOMOTIVE LIGHTI","Consumer Discretionary","Equity","347,459.88","0.01","347,459.88","23,100.00","15.04","China","Shanghai Stock Exchange","CNY"
"000786","BEIJING NEW BUILDING MATERIALS PUB","Industrials","Equity","340,711.92","0.01","340,711.92","124,200.00","2.74","China","Shenzhen Stock Exchange","CNY"
"688187","ZHUZHOU CRRC TIMES ELECTRIC LTD A","Industrials","Equity","340,612.32","0.01","340,612.32","40,597.00","8.39","China","Shanghai Stock Exchange","CNY"
"601696","BOC INTERNATIONAL (CHINA) LTD A","Financials","Equity","338,060.90","0.01","338,060.90","184,900.00","1.83","China","Shanghai Stock Exchange","CNY"
"002195","SHANGHAI STONEHILL TECHNOLOGY LTD","Information Technology","Equity","336,864.90","0.01","336,864.90","358,400.00","0.94","China","Shenzhen Stock Exchange","CNY"
"601108","CAITONG SECURITIES LTD A","Financials","Equity","335,749.25","0.01","335,749.25","250,010.00","1.34","China","Shanghai Stock Exchange","CNY"
"688303","XINJIANG DAQO NEW ENERGY LTD A","Information Technology","Equity","335,422.26","0.01","335,422.26","134,535.00","2.49","China","Shanghai Stock Exchange","CNY"
"600352","ZHEJIANG LONGSHENG GROUP LTD A","Materials","Equity","334,987.26","0.01","334,987.26","181,467.00","1.85","China","Shanghai Stock Exchange","CNY"
"600600","TSINGTAO BREWERY LTD A","Consumer Staples","Equity","333,750.79","0.01","333,750.79","41,679.00","8.01","China","Shanghai Stock Exchange","CNY"
"300207","SUNWODA ELECTRONIC LTD A","Industrials","Equity","333,646.10","0.01","333,646.10","124,700.00","2.68","China","Shenzhen Stock Exchange","CNY"
"002966","BANK OF SUZHOU LTD A","Financials","Equity","328,106.12","0.01","328,106.12","303,487.00","1.08","China","Shenzhen Stock Exchange","CNY"
"688122","WESTERN SUPERCONDUCTING TECHNOLOGI","Materials","Equity","327,572.67","0.01","327,572.67","39,556.00","8.28","China","Shanghai Stock Exchange","CNY"
"600515","HAINAN AIRPORT INFRASTRUCTURE LTD","Real Estate","Equity","327,579.20","0.01","327,579.20","795,374.00","0.41","China","Shanghai Stock Exchange","CNY"
"688617","APT MEDICAL INC A","Health Care","Equity","323,308.52","0.01","323,308.52","11,302.00","28.61","China","Shanghai Stock Exchange","CNY"
"002487","DAJIN HEAVY INDUSTRY LTD A","Industrials","Equity","322,879.17","0.01","322,879.17","42,100.00","7.67","China","Shenzhen Stock Exchange","CNY"
"600536","CHINA NATIONAL SOFTWARE & SERVICE","Information Technology","Equity","319,644.41","0.01","319,644.41","78,310.00","4.08","China","Shanghai Stock Exchange","CNY"
"600711","CHENGTUN MINING GROUP LTD A","Materials","Equity","317,761.27","0.01","317,761.27","190,000.00","1.67","China","Shanghai Stock Exchange","CNY"
"600733","BAIC BLUEPARK NEW ENERGY TECHNOLOG","Consumer Discretionary","Equity","317,067.90","0.01","317,067.90","454,765.00","0.70","China","Shanghai Stock Exchange","CNY"
"603392","BEIJING WANTAI BIOLOGICAL PHARMACY","Health Care","Equity","316,180.21","0.01","316,180.21","74,741.00","4.23","China","Shanghai Stock Exchange","CNY"
"603606","NINGBO ORIENT WIRES & CABLES LTD A","Industrials","Equity","314,627.52","0.01","314,627.52","50,880.00","6.18","China","Shanghai Stock Exchange","CNY"
"603486","ECOVACS ROBOTICS LTD A","Consumer Discretionary","Equity","312,801.35","0.01","312,801.35","40,200.00","7.78","China","Shanghai Stock Exchange","CNY"
"300251","BEIJING ENLIGHT MEDIA LTD A","Communication","Equity","309,691.39","0.01","309,691.39","184,364.00","1.68","China","Shenzhen Stock Exchange","CNY"
"002465","GUANGZHOU HAIGE COMMUNICATIONS GRO","Information Technology","Equity","299,817.61","0.01","299,817.61","158,500.00","1.89","China","Shenzhen Stock Exchange","CNY"
"600298","ANGEL YEAST LTD A","Consumer Staples","Equity","297,665.66","0.01","297,665.66","52,700.00","5.65","China","Shanghai Stock Exchange","CNY"
"000983","SHANXI COKING COAL ENERGY GROUP LT","Energy","Equity","296,977.92","0.01","296,977.92","313,510.00","0.95","China","Shenzhen Stock Exchange","CNY"
"688599","TRINA SOLAR LTD A","Information Technology","Equity","296,714.80","0.01","296,714.80","151,329.00","1.96","China","Shanghai Stock Exchange","CNY"
"600085","BEIJING TONGRENTANG LTD A","Health Care","Equity","296,266.02","0.01","296,266.02","84,950.00","3.49","China","Shanghai Stock Exchange","CNY"
"000932","HUNAN VALIN STEEL LTD A","Materials","Equity","295,640.22","0.01","295,640.22","563,000.00","0.53","China","Shenzhen Stock Exchange","CNY"
"601238","GUANGZHOU AUTOMOBILE GROUP LTD A","Consumer Discretionary","Equity","292,114.44","0.01","292,114.44","374,000.00","0.78","China","Shanghai Stock Exchange","CNY"
"002340","GEM LTD A","Industrials","Equity","289,747.89","0.01","289,747.89","285,900.00","1.01","China","Shenzhen Stock Exchange","CNY"
"601577","BANK OF CHANGSHA LTD A","Financials","Equity","287,875.71","0.01","287,875.71","217,700.00","1.32","China","Shanghai Stock Exchange","CNY"
"300122","CHONGQING ZHIFEI BIOLOGICAL PRODUC","Health Care","Equity","286,873.87","0.01","286,873.87","159,600.00","1.80","China","Shenzhen Stock Exchange","CNY"
"300832","SHENZHEN NEW INDUSTRIES BIOMEDICAL","Health Care","Equity","283,237.48","0.01","283,237.48","47,000.00","6.03","China","Shenzhen Stock Exchange","CNY"
"000728","GUOYUAN SECURITIES LTD A","Financials","Equity","282,919.11","0.01","282,919.11","255,435.00","1.11","China","Shenzhen Stock Exchange","CNY"
"600588","YONYOU NETWORK TECHNOLOGY LTD A","Information Technology","Equity","281,970.86","0.01","281,970.86","208,594.00","1.35","China","Shanghai Stock Exchange","CNY"
"600009","SHANGHAI INTERNATIONAL AIRPORT LTD","Industrials","Equity","281,113.48","0.01","281,113.48","82,200.00","3.42","China","Shanghai Stock Exchange","CNY"
"600839","SICHUAN CHANGHONG ELECTRIC LTD A","Consumer Discretionary","Equity","279,831.14","0.01","279,831.14","283,100.00","0.99","China","Shanghai Stock Exchange","CNY"
"300413","MANGO EXCELLENT MEDIA LTD A","Communication","Equity","276,584.01","0.01","276,584.01","124,280.00","2.23","China","Shenzhen Stock Exchange","CNY"
"688568","GEOVIS TECHNOLOGY LTD A","Information Technology","Equity","274,344.71","0.01","274,344.71","48,445.00","5.66","China","Shanghai Stock Exchange","CNY"
"300896","IMEIK TECHNOLOGY DEVELOPMENT LTD A","Health Care","Equity","271,190.49","0.01","271,190.49","20,132.00","13.47","China","Shenzhen Stock Exchange","CNY"
"002939","CHINA GREATWALL SECURITIES LTD A","Financials","Equity","266,721.88","0.01","266,721.88","214,847.00","1.24","China","Shenzhen Stock Exchange","CNY"
"002131","LEO GROUP LTD A","Communication","Equity","265,103.77","0.01","265,103.77","421,100.00","0.63","China","Shenzhen Stock Exchange","CNY"
"CNH","CNH CASH","Cash and/or Derivatives","Cash","262,988.04","0.01","262,988.04","1,787,924.00","14.71","China","-","CNH"
"000596","ANHUI GUJING DISTILLERY LTD A","Consumer Staples","Equity","254,999.34","0.01","254,999.34","21,700.00","11.75","China","Shenzhen Stock Exchange","CNY"
"601933","YONGHUI SUPERSTORES LTD A","Consumer Staples","Equity","250,334.63","0.01","250,334.63","549,000.00","0.46","China","Shanghai Stock Exchange","CNY"
"000876","NEW HOPE LIUHE LTD A","Consumer Staples","Equity","247,914.69","0.01","247,914.69","231,200.00","1.07","China","Shenzhen Stock Exchange","CNY"
"600157","WINTIME ENERGY GROUP LTD A","Utilities","Equity","246,752.23","0.01","246,752.23","1,068,500.00","0.23","China","Shanghai Stock Exchange","CNY"
"002252","SHANGHAI RAAS BLOOD PRODUCTS LTD A","Health Care","Equity","246,452.07","0.01","246,452.07","361,880.00","0.68","China","Shenzhen Stock Exchange","CNY"
"300255","HEBEI CHANGSHAN BIOCHEMICAL PHARMA","Health Care","Equity","237,571.67","0.01","237,571.67","65,100.00","3.65","China","Shenzhen Stock Exchange","CNY"
"000002","CHINA VANKE LTD A","Real Estate","Equity","234,500.41","0.01","234,500.41","519,300.00","0.45","China","Shenzhen Stock Exchange","CNY"
"000661","CHANGCHUN HIGH & NEW TECHNOLOGY IN","Health Care","Equity","226,816.50","0.01","226,816.50","22,200.00","10.22","China","Shenzhen Stock Exchange","CNY"
"000564","CCOOP GROUP LTD A","Consumer Discretionary","Equity","213,347.06","0.01","213,347.06","1,066,500.00","0.20","China","Shenzhen Stock Exchange","CNY"
"002459","JA SOLAR TECHNOLOGY LTD A","Information Technology","Equity","208,226.04","0.01","208,226.04","176,292.00","1.18","China","Shenzhen Stock Exchange","CNY"
"601567","NINGBO SANXING MEDICAL ELECTRIC LT","Industrials","Equity","182,622.93","0.01","182,622.93","86,100.00","2.12","China","Shanghai Stock Exchange","CNY"
"300347","HANGZHOU TIGERMED CONSULTING LTD A","Health Care","Equity","142,057.07","0.01","142,057.07","19,750.00","7.19","China","Shenzhen Stock Exchange","CNY"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","3,695.05","0.00","3,695.05","3,236.00","114.17","European Union","-","EUR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","120.98","0.00","120.98","91.00","133.56","United Kingdom","-","GBP"
"MCYN6","MSCI CHINA A 50 CONNECT JUL 26","Cash and/or Derivatives","Futures","0.00","0.00","5,429,670.00","79.00","2,749.20","China","Hong Kong Futures Exchange Ltd.","USD"
"MESU6","MSCI EMER MKT INDEX (ICE) SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","18,658,775.00","215.00","1,735.70","-","Ice Futures U.S.","USD"
 
